linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
76,105.000,75,46.05177649230163,16.178603836339533,Krapinsko-zagorska,Konjščina,Konjščina,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,2.,https://www.njuskalo.hr/nekretnine/stan-konjscina-zagrebacka-cesta-10a-oglas-38344485
77,136.000,80,46.18431601957238,15.863512369369646,Krapinsko-zagorska,Krapina - Okolica,Podgora Krapinska,U stambenoj zgradi,Jednoetažni,3-sobni,1,1,1.,https://www.njuskalo.hr/nekretnine/stan-podgora-krapinska-80.86-m2-oglas-41329071
78,117.300,69,46.088082135148056,15.839550735288213,Krapinsko-zagorska,Krapinske Toplice,Krapinske Toplice,U stambenoj zgradi,Višeetažni,2-sobni,1,1,Visoko prizemlje,https://www.njuskalo.hr/nekretnine/krapinske-toplice-stan-69m2-sjajna-lokacija-mirna-ulica-zelenilo-oglas-40992628
79,120.000,65,46.167046304176665,15.868008960584856,Krapinsko-zagorska,Krapina,Centar,U stambenoj zgradi,Višeetažni,2-sobni,1,,7.,https://www.njuskalo.hr/nekretnine/stan-krapina-65.00-m2-oglas-40867996
80,160.000,98,46.080839603013,15.906416908385,Krapinsko-zagorska,Sveti Križ Začretje,Sveti Križ Začretje,U stambenoj zgradi,Jednoetažni,3-sobni,1,2,1.,https://www.njuskalo.hr/nekretnine/stan-sveti-kriz-zacretje-98.18-m2-oglas-39997939
81,150.000,150,46.027058,15.908856,Krapinsko-zagorska,Zabok,Zabok,U stambenoj zgradi,Dvoetažni,4-sobni,1,,1.,https://www.njuskalo.hr/nekretnine/stan-zabok-65-m2-oglas-26178111
82,65.000,43,46.090717,15.837908,Krapinsko-zagorska,Krapinske Toplice,Krapinske Toplice,U stambenoj zgradi,Jednoetažni,2-sobni,1,,,https://www.njuskalo.hr/nekretnine/stanovi-adresi-zagrebacka-ul-4-krapinske-toplice-oglas-39480704
83,1.790,109,45.972228186661,15.929379537532,Krapinsko-zagorska,Stubičke Toplice,Stubičke Toplice,U stambenoj zgradi,Dvoetažni,4-sobni,3,,Prizemlje,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-109.00-m2-novogradnja-oglas-38895519
84,152.000,129,46.025417722565,15.902178750316,Krapinsko-zagorska,Zabok,Zabok,U stambenoj zgradi,Dvoetažni,4-sobni,1,,3.,https://www.njuskalo.hr/nekretnine/zabok-centar-dvoetazni-stan-129m2-oglas-38852061
85,1.500,88,45.9774,15.910526,Krapinsko-zagorska,Stubičke Toplice,Strmec Stubički,U stambenoj zgradi,Jednoetažni,3-sobni,1,,Prizemlje,https://www.njuskalo.hr/nekretnine/stan-stubicke-toplice-88.00-m2-oglas-37043530
