linenum,price,lat,lng,location,flatBuildingtype,flatFloorCount,numberOfRooms,buildingFloorPosition,livingArea,url,bathrooms with toilet,toilets
248,730.000 €,42.655403011152,18.079982819494,Dubrovnik,U stambenoj zgradi,Jednoetažni,5+ sobni,,110,https://www.njuskalo.hr/nekretnine/trosobni-stan-blizini-uvale-lapad-prekrasnom-terasom-pogledom-oglas-40227274,2,
249,375.000 €,42.975521168458,17.173161400729,Orebić,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,144,https://www.njuskalo.hr/nekretnine/2-apartmana-prodaja-oglas-41666792,1,1
250,220.000 €,42.948386640187,17.168782386929,Korčula,U stambenoj zgradi,Jednoetažni,3-sobni,1.,90,https://www.njuskalo.hr/nekretnine/dvosobni-stan-blizini-grada-korcule-oglas-40702274,1,1
251,641.200 €,,,Blato,U stambenoj zgradi,Jednoetažni,3-sobni,Suteren,160,https://www.njuskalo.hr/nekretnine/korcula-luksuzni-stan-prvi-red-mora-oglas-40466262,2,1
252,536.400 €,,,Blato,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,134,https://www.njuskalo.hr/nekretnine/korcula-luksuzni-stan-bazenom-oglas-40466261,2,1
253,240.000 €,43.046205191529,17.63336803614,Metković,U kući,Jednoetažni,Garsonijera,,120,https://www.njuskalo.hr/nekretnine/metkovic-strogi-centar-stan-prizemlju-oglas-41154028,,
254,220.000 €,43.045979795902,17.631669253834,Metković,U stambenoj zgradi,Jednoetažni,4-sobni,,110,https://www.njuskalo.hr/nekretnine/metkovic-centar-stan-110.71m2-oglas-41154036,,
255,220.000 €,42.649457438314,18.085955193272,Dubrovnik,U kući,Jednoetažni,3-sobni,Prizemlje,61,https://www.njuskalo.hr/nekretnine/dubrovnik-stan-61-m2-terasom-oglas-41154012,1,
256,210.000 €,42.987916537126,17.167247222659,Orebić,U stambenoj zgradi,Višeetažni,2-sobni,Prizemlje,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-oglas-41148869,1,
257,210.000 €,42.987074089446,17.166959604113,Orebić,U stambenoj zgradi,Višeetažni,3-sobni,Prizemlje,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-oglas-41148871,1,
258,207.000 €,42.98674082891,17.167993967741,Orebić,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-oglas-41148870,1,
259,224.000 €,42.987449539879,17.168541707455,Orebić,U stambenoj zgradi,Višeetažni,3-sobni,1.,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-pogledom-more-oglas-41148868,1,
260,220.800 €,42.987247022341,17.165351782636,Orebić,U stambenoj zgradi,Višeetažni,3-sobni,1.,69,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-pogledom-more-oglas-41148867,1,
261,238.000 €,42.986971191739,17.168277136891,Orebić,U stambenoj zgradi,Višeetažni,3-sobni,2.,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-pogledom-more-oglas-41148865,1,
262,234.600 €,42.989126008691,17.168556131251,Orebić,U stambenoj zgradi,Višeetažni,3-sobni,2.,69,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-pogledom-more-oglas-41148864,1,
263,238.000 €,42.986935408417,17.170757688306,Orebić,U stambenoj zgradi,Jednoetažni,3-sobni,2.,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-pogledom-more-oglas-41148863,1,
264,224.000 €,42.986475655577,17.167224895886,Orebić,U stambenoj zgradi,Višeetažni,3-sobni,1.,70,https://www.njuskalo.hr/nekretnine/orebic-novogradnja-stan-70m2-pogledom-more-oglas-41148862,1,
265,492.000 €,42.9592365,16.7191104,Vela Luka,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,152,https://www.njuskalo.hr/nekretnine/luksuzan-stan-prvi-red-mora-vela-luka-oglas-39979694,3,
266,420.000 €,42.98363330676682,17.087399698268626,Orebić,U stambenoj zgradi,Jednoetažni,3-sobni,2.,103,https://www.njuskalo.hr/nekretnine/stan-viganj-vrhunski-opremljen-stan-103.00-m2-3-npp-oglas-35595128,2,2
267,119.900 €,46.29326306812833,16.326320377579123,Metković,U stambenoj zgradi,Jednoetažni,3-sobni,1.,66,https://www.njuskalo.hr/nekretnine/stan-metkovic-3-soban-66-m2-odlicna-lokacija-2-kata-balkon-parkin-oglas-41982825,1,
268,6.000 €,42.655543529330416,18.076782929758007,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,,80,https://www.njuskalo.hr/nekretnine/novogradnja-dubrovnik-izvrsna-pjesacka-zona-stanovi-prodaja-oglas-41981480,1,1
269,340.000 €,42.658760948947,18.08695106289857,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,,69,https://www.njuskalo.hr/nekretnine/stan-69-m2-pogledom-more-novija-gradnja-dubrovnik-oglas-41564300,1,
270,3.000 €,42.581512838338156,18.21521964712974,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,,60,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-apartmani-cca-43-m2-cca-82-m2-oglas-41336955,1,
271,260.000 €,42.58335051940188,18.21530069766961,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,Potkrovlje,91,https://www.njuskalo.hr/nekretnine/atraktivan-stan-91.55-m2-2-spavace-sobe-pogled-more-plaza-oglas-41137379,2,
272,215.000 €,42.58470969196638,18.21302567602742,Konavle,U stambenoj zgradi,Jednoetažni,1-sobni,,45,https://www.njuskalo.hr/nekretnine/atraktivna-ponuda-novogradnja-stanovi-38-m2-52-m2-pogled-more-oglas-41052566,1,
273,2.500 €,42.63465029187049,18.19887766361383,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,,60,https://www.njuskalo.hr/nekretnine/novogradnja-kompleks-urbanih-vila-zelenilu-stanovi-kuce-oglas-40375760,,
274,4.800 €,42.654893796668,18.082290073295,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,2.,70,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-70.00-m2-novogradnja-oglas-36102618,2,
275,445.000 €,42.654253144172536,18.07916700846158,Dubrovnik,U stambenoj zgradi,Dvoetažni,4-sobni,3.,130,https://www.njuskalo.hr/nekretnine/komforan-stan-cca-130-m2-atraktivnoj-lokaciji-centru-lapada-oglas-39793204,2,
276,2.790 €,42.62510518008943,18.161907901364845,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,3-sobni,,60,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-50-m2-89-m2-blizina-sadrzaja-useljivo-oglas-39051881,1,
277,495.000 €,42.64155099702499,18.111898261779565,Dubrovnik,U kući,Dvoetažni,2-sobni,Prizemlje,95,https://www.njuskalo.hr/nekretnine/atraktivan-stan-95-m2-unutar-zidina-staroga-grada-dubrovnik-oglas-40553252,1,
278,2.800 €,42.63424871242708,18.193081897783856,Župa Dubrovačka,U stambenoj zgradi,Dvoetažni,3-sobni,,80,https://www.njuskalo.hr/nekretnine/novogradnja-urbane-vile-stan-cca-80-m2-3-spavace-sobe-oglas-40375876,2,
279,2.700 €,42.5767091572585,18.242596370245032,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,,50,https://www.njuskalo.hr/nekretnine/novogradnja-stanovi-apartmani-cca-37-m2-cca-75-m2-oglas-38582676,1,
280,101.000 €,43.05692175560609,17.635541613983715,Metković,U stambenoj zgradi,Jednoetažni,1-sobni,Prizemlje,56,https://www.njuskalo.hr/nekretnine/metkovic-jednosoban-stan-56-m2-novogradnja-oglas-41980897,1,
281,168.919 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,2-sobni,3.,54,https://www.njuskalo.hr/nekretnine/stan-cavtat-54.49-m2-novogradnja-oglas-41697674,1,
282,210.000 €,42.641155750244,18.110385081056,Dubrovnik,U kući,Jednoetažni,Garsonijera,Prizemlje,23,https://www.njuskalo.hr/nekretnine/uhodani-apartman-dubrovackim-zidinama-oglas-41949268,1,
283,340.000 €,42.676425839466,18.078700436873,Dubrovnik - Okolica,U kući,Jednoetažni,2-sobni,Prizemlje,75,https://www.njuskalo.hr/nekretnine/osuncani-stan-75.00-m2-pogledom-taracom-vrtom-2-parkirna-mjesta-oglas-41963289,1,
284,250.000 €,42.662288713738,18.088635206223,Dubrovnik,U kući,Jednoetažni,2-sobni,Prizemlje,74,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-nuncijate-oglas-41939161,1,1
285,101.000 €,43.06019145014798,17.63752722422599,Metković,U stambenoj zgradi,Jednoetažni,1-sobni,4.,56,https://www.njuskalo.hr/nekretnine/metkovic-jednosoban-stan-56-m2-novogradnja-oglas-41938258,1,
286,101.000 €,43.060191450148,17.637527224226,Metković,U stambenoj zgradi,Jednoetažni,1-sobni,3.,56,https://www.njuskalo.hr/nekretnine/metkovic-jednosoban-stan-56-m2-novogradnja-oglas-41938018,1,1
287,141.400 €,43.0578860183334,17.635165841273622,Metković,U stambenoj zgradi,Jednoetažni,3-sobni,2.,78,https://www.njuskalo.hr/nekretnine/metkovic-trosoban-stan-78-m2-novogradnja-oglas-41936866,1,
288,309.000 €,42.9793465,17.4901485,Slivno,U stambenoj zgradi,Jednoetažni,4-sobni,Potkrovlje,102,https://www.njuskalo.hr/nekretnine/prodaja-novogradnja-stan-duba-slivno-2s-2db-102-m2-oglas-41925411,2,
289,204.606 €,42.626387975999,18.16214565459,Župa Dubrovačka,U stambenoj zgradi,Dvoetažni,2-sobni,1.,80,https://www.njuskalo.hr/nekretnine/jednosoban-stan-potkrovljem-zupa-dubrovacka-oglas-40635798,1,
290,201.810 €,42.626980914905,18.1649027305,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,1.,79,https://www.njuskalo.hr/nekretnine/stan-blizina-dubrovnika-zupa-dubrovacka-oglas-40635797,1,
291,125.000 €,43.017182136682884,17.530646715249894,Opuzen,U stambenoj zgradi,Višeetažni,1-sobni,4.,38,https://www.njuskalo.hr/nekretnine/stan-opuzen-38.45-m2-novogradnja-oglas-36113583,1,1
292,96.000 €,43.01928890994791,17.53104698016929,Opuzen,U kući,Jednoetažni,2-sobni,1.,85,https://www.njuskalo.hr/nekretnine/opuzen-centar-dvosoban-stan-apartman-85.18-m2-video-oglas-41889882,1,
293,170.000 €,42.95865772884967,17.136719830773433,Korčula,U kući,Jednoetažni,2-sobni,Prizemlje,40,https://www.njuskalo.hr/nekretnine/stan-grad-korcula-50-metara-mora-40.00-m2-oglas-41807655,1,1
294,299.000 €,42.956707668746,16.679873623393,Vela Luka,U stambenoj zgradi,Jednoetažni,4-sobni,2.,130,https://www.njuskalo.hr/nekretnine/deluxe-penthouse-bazenom-ekskluzivna-oaza-plazi-srcu-korc-oglas-38372956,3,
295,85.000 €,42.827761437238,17.703200190904,Ston,U stambenoj zgradi,Jednoetažni,1-sobni,1.,33,https://www.njuskalo.hr/nekretnine/peljesac-mali-stan-velikim-pogledom-more-stonu-oglas-41518191,1,
296,100.000 €,42.938317238765,17.101104794426,Korčula,U stambenoj zgradi,Jednoetažni,2-sobni,,45,https://www.njuskalo.hr/nekretnine/jednosobni-stan-zrnovu-oglas-41302250,1,
297,119.000 €,42.962053893275,16.821848732091,Blato,U stambenoj zgradi,Jednoetažni,3-sobni,,84,https://www.njuskalo.hr/nekretnine/dvosobni-stan-blato-oglas-41795753,1,
298,119.000 €,42.960873306835,16.822736024893,Blato,U kući,Jednoetažni,2-sobni,,79,https://www.njuskalo.hr/nekretnine/jednosobni-stan-blato-oglas-41795746,1,
299,2.278.017 €,42.6462138,18.1039521,Dubrovnik,U stambenoj zgradi,Jednoetažni,5+ sobni,Penthouse,258,https://www.njuskalo.hr/nekretnine/dubrovnik-penthouse-pogledom-more-stari-grad-oglas-39216994,4,
300,232.500 €,42.654309470733,18.080102263715,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,4.,66,https://www.njuskalo.hr/nekretnine/dubrovnik-stan-renovaciju-korak-svih-sadrzaja-oglas-39468823,1,
301,100.000 €,42.94566612126,17.166037324379,Korčula,U stambenoj zgradi,Jednoetažni,2-sobni,,45,https://www.njuskalo.hr/nekretnine/stan-blizini-grada-korcule-oglas-40810684,1,
302,150.000 €,43.05538632797081,17.431988316313067,Ploče,U kući,Jednoetažni,3-sobni,,128,https://www.njuskalo.hr/nekretnine/stablina-ploce-apartman-stan-128.62-m2-garazom-vrtom-oglas-41749809,1,
303,170.000 €,42.94600368612578,17.568026150673873,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,1.,55,https://www.njuskalo.hr/nekretnine/klek-slivno-dvosoban-apartman-55.06-m2-broj-9-oglas-41733694,1,
304,595.000 €,,,Dubrovnik,U kući,Jednoetažni,4-sobni,Prizemlje,100,https://www.njuskalo.hr/nekretnine/stan-pravom-nadogradnje-odlicnoj-lokaciji-oglas-33933833,2,
305,11 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,90,https://www.njuskalo.hr/nekretnine/trosobni-stan-babin-kuk-oglas-37589420,2,
306,11 €,,,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,62,https://www.njuskalo.hr/nekretnine/stan-prodaja-mlini-62.24m2-oglas-36617899,1,
307,1.030.000 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,5+ sobni,2.,138,https://www.njuskalo.hr/nekretnine/luksuzno-ureden-stan-oglas-33591549,5+,
308,296.701 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,4-sobni,1.,95,https://www.njuskalo.hr/nekretnine/stan-cavtat-95.71-m2-novogradnja-oglas-41697930,1,2
309,296.701 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,4-sobni,2.,95,https://www.njuskalo.hr/nekretnine/stan-cavtat-95.71-m2-novogradnja-oglas-41697484,1,1
310,193.502 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,2-sobni,2.,62,https://www.njuskalo.hr/nekretnine/stan-cavtat-62.42-m2-novogradnja-oglas-41696641,1,
311,186.248 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,2-sobni,2.,60,https://www.njuskalo.hr/nekretnine/stan-cavtat-60.08-m2-novogradnja-oglas-41696533,1,
312,3.100 €,42.583446218876,18.215243895721,Konavle,U stambenoj zgradi,Višeetažni,3-sobni,1.,95,https://www.njuskalo.hr/nekretnine/pilot-residance-dubrovnik-cavtat-54-95m2-oglas-41696211,1,1
313,266.170 €,42.62682073746,18.162498167052,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,3-sobni,1.,89,https://www.njuskalo.hr/nekretnine/dvosobni-stan-tavanskim-prostorom-zupa-dubrovacka-oglas-40132694,1,
314,268.443 €,42.626722183744,18.163309106243,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,3-sobni,1.,89,https://www.njuskalo.hr/nekretnine/dvosobni-stan-potkrovlje-blizina-dubrovnika-oglas-40132684,1,
315,1 €,42.642889407256,18.109532260612,Dubrovnik,U stambenoj zgradi,Dvoetažni,4-sobni,2.,103,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-103.00-m2-oglas-37664900,4,
316,1 €,42.65805931596877,18.077380936782273,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,3.,120,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-120.00-m2-oglas-40041130,2,
317,1 €,42.6414512803725,18.114414685086636,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,2.,80,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-80.00-m2-oglas-41005472,1,
318,339.000 €,,,Dubrovnik,U stambenoj zgradi,Dvoetažni,2-sobni,Visoko potkrovlje,75,https://www.njuskalo.hr/nekretnine/stan-gruzu-75-m2-zgrada-je-novije-gradnje-2017-g-oglas-41211338,1,1
319,348.600 €,,,Dubrovnik,U stambenoj zgradi,Dvoetažni,2-sobni,Visoko potkrovlje,83,https://www.njuskalo.hr/nekretnine/stan-gruzu-83-m2-zgrada-je-novije-gradnje-2017-g-oglas-41211337,1,1
320,449.088 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,2.,96,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-96m2-oglas-41221620,,
321,135.000 €,43.05269994828,17.646277417793,Metković,U stambenoj zgradi,Višeetažni,4-sobni,,192,https://www.njuskalo.hr/nekretnine/stan-metkovic-77.85-m2-oglas-40095990,2,
322,11 €,,,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,75,https://www.njuskalo.hr/nekretnine/dvosobni-stan-plocama-oglas-41646059,2,
323,119.700 €,43.020211195462,17.533552558342,Opuzen,U stambenoj zgradi,Jednoetažni,2-sobni,2.,79,https://www.njuskalo.hr/nekretnine/stan-opuzen-73.00-m2-novogradnja-oglas-38874886,1,
324,180.000 €,42.951806624158,17.527597924979,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,1.,60,https://www.njuskalo.hr/nekretnine/stan-komarna-60.00-m2-novogradnja-oglas-41484279,1,
325,315.000 €,42.660820723644,18.084470646453,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,54,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-gruz-54-m2-oglas-41230507,1,
326,700 €,43.04836293398769,17.633616471362092,Metković,U kući,Jednoetažni,2-sobni,2.,130,https://www.njuskalo.hr/nekretnine/stan-metkovic-130.00-m2-roh-bau-oglas-37042899,1,1
327,140.000 €,42.62309678763,18.192222118378,Župa Dubrovačka,U stambenoj zgradi,Jednoetažni,2-sobni,4.,37,https://www.njuskalo.hr/nekretnine/stan-srebreno-37.00-m2-oglas-38847692,1,
328,490.000 €,42.644756870070154,18.11835662989741,Dubrovnik,U kući,Jednoetažni,2-sobni,,90,https://www.njuskalo.hr/nekretnine/stan-obitlejskoj-kuci-vrtom-pomocnim-objektom-oglas-41627281,2,
329,580.000 €,42.656491182164,18.078401647959,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,1.,102,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-solitudo-102-m2-oglas-41594643,2,
330,315.000 €,42.97993399483622,17.489456283208767,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,2.,99,https://www.njuskalo.hr/nekretnine/duba-slivno-penthouse-99.64-m2-terasom-pogledom-more-video-oglas-40781955,2,
331,220.000 €,42.678874771032,18.091756794015,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,50,https://www.njuskalo.hr/nekretnine/dalmacija-dubrovnik-stan-pogodnoj-lokaciji-oglas-41526689,1,
332,330.000 €,42.949974068726,17.145311883014,Korčula,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,79,https://www.njuskalo.hr/nekretnine/stan-korcula-79-m2-novogradnja-prodaje-vlasnik-oglas-41499246,2,2
333,180.000 €,42.581840745764985,18.209555077260337,Konavle,U kući,Jednoetažni,3-sobni,,96,https://www.njuskalo.hr/nekretnine/stan-cavtat-96.00-m2-oglas-41442612,2,
334,740.000 €,42.640275260909,18.109158173662,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,1.,74,https://www.njuskalo.hr/nekretnine/stari-grad-blizu-straduna-oglas-41394625,1,1
335,315.000 €,42.65316432744115,18.08925380391935,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,1.,79,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-79.00-m2-oglas-29696461,1,
336,190.000 €,42.659797571064786,18.074617250693514,Dubrovnik,U kući,Jednoetažni,2-sobni,1.,69,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-45.00-m2-oglas-41328294,,
337,75.000 €,43.01610228782633,17.562964257122495,Opuzen,U stambenoj zgradi,Jednoetažni,1-sobni,3.,69,https://www.njuskalo.hr/nekretnine/opuzen-stan-69-m2-centar-3-kat-oglas-41292771,1,
338,840.000 €,42.656482745,18.07956051,Dubrovnik,U stambenoj zgradi,Višeetažni,5+ sobni,,178,https://www.njuskalo.hr/nekretnine/luksuzni-stan-dubrovnik-178.00-m2-garazom-24.36m2-oglas-28936959,3,
339,650.000 €,42.639465367739,18.113437431072,Dubrovnik,U stambenoj zgradi,Jednoetažni,4-sobni,,93,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-93.00-m2-oglas-41250061,,
340,219.000 €,42.8856006386451,17.45477693642475,Ston,U kući,Jednoetažni,2-sobni,Prizemlje,67,https://www.njuskalo.hr/nekretnine/zuljana-peljesac-dvosoban-apartman-67.95-m2-rstan-zuljana-67.00-m2-oglas-41190334,1,
341,111.000 €,43.01736841338491,17.562539251968442,Opuzen,U stambenoj zgradi,Jednoetažni,3-sobni,4.,69,https://www.njuskalo.hr/nekretnine/dolina-neretve-opuzen-atraktivno-pozicioniran-3-sobni-stan-oglas-41185715,1,
342,76.000 €,43.05274839721147,17.643911007182396,Metković,U stambenoj zgradi,Jednoetažni,2-sobni,5.,49,https://www.njuskalo.hr/nekretnine/metkovic-centar-dvosoban-stan-48-m2-oglas-41178189,1,
343,3.000 €,42.98672556196751,17.165309648590874,Orebić,U stambenoj zgradi,Jednoetažni,2-sobni,2.,70,https://www.njuskalo.hr/nekretnine/orebic-peljesac-apartmani-63m2-prodaju-novogradnja-video-oglas-40808541,1,
344,238.000 €,45.83143906677221,15.972330418589468,Konavle,U stambenoj zgradi,Dvoetažni,2-sobni,,75,https://www.njuskalo.hr/nekretnine/stan-cavtat-75.00-m2-oglas-32107819,1,
345,139.000 €,42.9561342491452,17.391030981146198,Janjina,U kući,Jednoetažni,3-sobni,,69,https://www.njuskalo.hr/nekretnine/peljesac-osobjava-apartman-netto-69m2-garaza-22.88m2-video-oglas-40979367,1,
346,295.000 €,42.947663130220775,17.525360852895766,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,Suteren,130,https://www.njuskalo.hr/nekretnine/komarna-apartman-129.30-m2-bazenom-pogledom-more-oglas-40955909,1,1
347,148.000 €,43.05276,17.437479,Ploče,U stambenoj zgradi,Jednoetažni,3-sobni,3.,80,https://www.njuskalo.hr/nekretnine/stan-ploce-80.00-m2-oglas-40719743,1,
348,1.020.000 €,42.641264099822,18.107950127524,Dubrovnik,U kući,Dvoetažni,5+ sobni,,170,https://www.njuskalo.hr/nekretnine/dvoetazni-stan-prodaja-dubrovnik-pile-170-m2-oglas-40557306,5+,
349,245.000 €,42.67616040657737,18.09406983005325,Dubrovnik - Okolica,U stambenoj zgradi,Jednoetažni,2-sobni,1.,80,https://www.njuskalo.hr/nekretnine/mokosica-dubrovnik-dvosoban-stan-80.33m2-video-oglas-40520854,1,1
350,185.000 €,42.946936387826,17.57014481365,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,2.,55,https://www.njuskalo.hr/nekretnine/klek-apartman-5-55.91m2-video-oglas-40341098,1,
351,185.000 €,42.946936387826,17.57014481365,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,1.,55,https://www.njuskalo.hr/nekretnine/klek-apartman-3-55.91m2-video-oglas-40341010,2,
352,167.000 €,42.946936387826,17.57014481365,Slivno,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,50,https://www.njuskalo.hr/nekretnine/klek-apartman-1-50.44m2-video-oglas-40340829,1,
353,165.000 €,43.01952749110851,17.563818719593737,Opuzen,U kući,Jednoetažni,4-sobni,1.,158,https://www.njuskalo.hr/nekretnine/opuzen-kuca-stan-158-m2-centar-video-oglas-40316459,1,
354,880 €,43.043156050869875,17.64914789788451,Metković,U kući,Jednoetažni,3-sobni,2.,114,https://www.njuskalo.hr/nekretnine/metkovic-slatine-stan-3-114.40-m2-okucnicom-oglas-40150280,1,
355,860 €,43.04315605087,17.649147897885,Metković,U kući,Jednoetažni,3-sobni,1.,117,https://www.njuskalo.hr/nekretnine/metkovic-slatine-stan-2-117-26-m2-okucnicom-oglas-40149992,2,
356,840 €,43.04315605087,17.649147897885,Metković,U kući,Jednoetažni,3-sobni,,117,https://www.njuskalo.hr/nekretnine/stan-metkovic-117.00-m2-oglas-40149686,2,
357,590.000 €,42.640110173637,18.106923780853,Dubrovnik,U kući,Jednoetažni,3-sobni,1.,49,https://www.njuskalo.hr/nekretnine/stan-prodaja-dubrovnik-stari-grad-49-m2-oglas-39925849,1,
358,549.000 €,42.660267962427,18.091122944996,Dubrovnik,U kući,Jednoetažni,5+ sobni,Prizemlje,131,https://www.njuskalo.hr/nekretnine/stan-dubrovnik-131.00-m2-oglas-39646271,,
359,630.000 €,42.656355934481,18.076508249011,Dubrovnik,U stambenoj zgradi,Jednoetažni,2-sobni,,80,https://www.njuskalo.hr/nekretnine/stan-odlicnoj-lokaciji-lapadu-oglas-39403058,2,
360,289.000 €,42.58432554728251,18.2106960376917,Konavle,U stambenoj zgradi,Jednoetažni,2-sobni,Prizemlje,104,https://www.njuskalo.hr/nekretnine/dvosobni-stan-pogledom-more-cavtatu-oglas-38775087,2,
361,202.500 €,42.57473717137,18.241172378168,Konavle,U stambenoj zgradi,Jednoetažni,3-sobni,,75,https://www.njuskalo.hr/nekretnine/cavtat-zvekovica-novogradnja-oglas-38400947,1,2
362,550.000 €,,,Konavle,U stambenoj zgradi,Dvoetažni,3-sobni,Suteren,145,https://www.njuskalo.hr/nekretnine/stan-kamenoj-vili-cavtat-oglas-33973928,3,
363,440.000 €,,,Konavle,U stambenoj zgradi,Dvoetažni,3-sobni,1.,119,https://www.njuskalo.hr/nekretnine/stan-kamenoj-vili-cavtat-oglas-33983482,3,
364,143.000 €,43.04799834506873,17.63171939644894,Metković,U stambenoj zgradi,Jednoetažni,3-sobni,Prizemlje,106,https://www.njuskalo.hr/nekretnine/namjesten-stan-metkovicu-106.00-m2-oglas-38221142,2,2
365,125.000 €,42.947307964407,17.547168396761,Slivno,U stambenoj zgradi,Jednoetažni,1-sobni,Prizemlje,74,https://www.njuskalo.hr/nekretnine/stan-apartman-duboka-komarna-74.50-m2-oglas-37496860,1,1
366,860.000 €,,,Dubrovnik,U stambenoj zgradi,Dvoetažni,5+ sobni,1.,178,https://www.njuskalo.hr/nekretnine/dubrovnik-prodaja-prvi-red-mora-dvoetazan-stan-garazom-oglas-31458225,3,
367,1.200.000 €,42.642745300779,18.1157385228,Dubrovnik,U stambenoj zgradi,Jednoetažni,3-sobni,,140,https://www.njuskalo.hr/nekretnine/ploce-novogradnja-oglas-33356996,2,2
368,700.000 €,42.644108497867,18.099975585938,Dubrovnik,U kući,Jednoetažni,2-sobni,1.,141,https://www.njuskalo.hr/nekretnine/dubrovnik-boninovo-centar-dvosoban-stan-prodaja-oglas-12696623,2,
