linenum,price,livingArea,lat,lng,county,city,neighborhood,flatBuildingtype,flatFloorCount,numberOfRooms,bathrooms with toilet,toilets,buildingFloorPosition,url
930,225000.0,65.0,43.65405304,15.965849195,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,2,2,1,1,2,https://www.njuskalo.hr/nekretnine/zaboric-penthouse-stan-krovnom-terasom-drugi-kat-pogled-65-m2-oglas-42028476
2069,225000.0,55.0,43.823056980853,15.587549909546,Šibensko-kninska,Murter,Murter,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/murter-280m-plaze-slanica-2-sobni-apartman-55.86m2-velika-terasa-oglas-40542994
495,225000.0,74.0,43.654561429954,15.965249218808,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/izvrsna-stan-izgradnji-zaboricu-oglas-40779925
973,225000.0,65.0,43.653997821338,15.966967602615,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,2,1,1,2,https://www.njuskalo.hr/nekretnine/stan-s11-s1-db-65.85m2-terasa-krovna-terasa-zaboric-novogradnja-oglas-41396048
484,225000.0,77.0,43.762258941637,15.77809841321,Šibensko-kninska,Vodice,Vodice,0,1,4,2,1,0,https://www.njuskalo.hr/nekretnine/vodice-s1-dvoetazni-stan-tri-spavace-sobe-900-m-plaze-oglas-40167010
624,225000.0,50.0,43.741681313264,15.88817403611,Šibensko-kninska,Šibenik,Crnica,0,1,3,1,1,1,https://www.njuskalo.hr/nekretnine/prodaja-sibenik-stan-50m2-atraktivnoj-lokaciji-oglas-41747559
1397,225000.0,65.0,43.65633364593323,15.959675906119802,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,3,1,1,2,https://www.njuskalo.hr/nekretnine/stan-prodaja-zaboric-65.85m2-oglas-39400951
760,225000.0,55.0,43.821517764372,15.589202188641,Šibensko-kninska,Murter,Murter,0,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/namjesten-apartman-slanici-murter-oglas-40491212
1835,225000.0,41.0,43.654197984002,15.966448025066,Šibensko-kninska,Šibenik - Okolica,Žaborić,0,1,2,1,1,2,https://www.njuskalo.hr/nekretnine/zaboric-stan-jacuzzijem-krovnom-terasom-oglas-38608981
935,225000.0,105.0,43.758251041338,15.797118849862,Šibensko-kninska,Vodice,Vodice,0,2,4,2,1,0,https://www.njuskalo.hr/nekretnine/stan-vodice-84.00-m2-novogradnja-oglas-33352078
454,225678.0,77.0,43.83341466334,15.685550816438,Šibensko-kninska,Pirovac,Pirovac,1,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/pirovac-stan-blizini-plaze-oglas-41871931
1722,225678.0,77.0,43.835053262759,15.686271724626,Šibensko-kninska,Pirovac,Pirovac,1,1,3,1,1,0,https://www.njuskalo.hr/nekretnine/pirovac-stan-blizini-plaze-oglas-41934524
1880,227360.0,78.0,43.760918065828,15.776301400921,Šibensko-kninska,Vodice,Vodice,0,2,3,1,1,2,https://www.njuskalo.hr/nekretnine/dvoetazni-stan-vodice-oglas-40360242
1056,227360.0,78.0,43.76073390974073,15.777424129535444,Šibensko-kninska,Vodice,Vodice,0,1,2,1,1,0,https://www.njuskalo.hr/nekretnine/s2-dvoetazni-stan-novogradnji-vodicama-78m2-oglas-41357189
1303,228000.0,78.0,43.76267629998,15.776530327255,Šibensko-kninska,Vodice,Vodice,0,2,3,1,1,0,https://www.njuskalo.hr/nekretnine/vodice-dvoetazni-stan-2s-db-78.46m2-terasa-15m2-vrt-15m2-oglas-40339722
